id,created_at,city,state,income,interests,donation_budget,engagement_prefs,first_name,last_name
2292,2020-05-16T20:38:53.245887,Kristitown,MA,50000,"[""volunteerism"", ""human rights""]",1741,"[""advocacy"", ""donate""]",Stephanie,Stafford
2293,2023-05-22T16:22:51.287509,Laurenview,TX,25000,"[""culture""]",1246,"[""donate""]",John,Henderson
2294,2023-06-08T03:59:22.027901,North Christopherside,WA,100000,"[""technology access""]",4295,"[""fundraise"", ""donate""]",Ralph,Raymond
2295,2023-03-15T07:59:17.735331,New Craigfurt,IL,100000,"[""scientific research""]",4355,"[""fundraise"", ""volunteer""]",Michael,Hanna
2296,2022-04-07T00:59:27.497309,West Amy,MA,250000,"[""senior services"", ""scientific research"", ""animals""]",7619,"[""fundraise""]",Steven,Bailey
2297,2025-08-20T10:58:36.667316,Nolanfurt,TX,25000,"[""education""]",1243,"[""fundraise""]",Shelly,Conner
2298,2022-09-09T23:10:40.286572,South Micheleport,OH,75000,"[""veteran affairs""]",2565,"[""advocacy"", ""fundraise""]",Lisa,Moore
2299,2020-03-21T12:03:06.022992,East Philipview,WA,75000,"[""environmental justice""]",1762,"[""fundraise"", ""volunteer""]",Luke,Morrison
2300,2022-12-07T03:34:09.831754,Port Kristenfurt,CA,250000,"[""women's empowerment"", ""mental health""]",9891,"[""donate"", ""fundraise""]",Lacey,Mills
2301,2025-03-05T09:22:25.094290,Wongland,NC,75000,"[""volunteerism""]",3488,"[""volunteer"", ""donate""]",Manuel,Johnson
2302,2020-07-22T02:14:54.229480,Jonathanchester,GA,50000,"[""arts"", ""land trust""]",982,"[""volunteer""]",Sherry,Clark
2303,2024-09-10T11:07:51.857814,Williamsside,IL,250000,"[""community development"", ""youth developmenthabitat restoration"", ""botanical gardens""]",7805,"[""donate"", ""fundraise""]",Nicole,Miller
2304,2020-02-03T07:17:47.155528,South Joshuaside,IL,250000,"[""community development"", ""peacebuilding"", ""consumer protection""]",10637,"[""advocacy"", ""donate""]",Brandon,Bray
2305,2024-01-18T22:34:21.896248,Port Thomas,CA,150000,"[""river conservation""]",7304,"[""advocacy""]",Wayne,Mcbride
2306,2020-10-04T16:53:01.846370,West Ann,IL,50000,"[""scientific research"", ""environmental law"", ""mental health""]",1729,"[""donate"", ""advocacy""]",Madison,Atkins
2307,2023-05-31T02:45:13.274564,East Normachester,GA,50000,"[""marine conservation"", ""volunteerism"", ""disability rights""]",2164,"[""donate""]",Colin,Yu
2308,2024-07-29T23:57:47.572865,West Nicholas,GA,100000,"[""environmental law""]",3686,"[""volunteer"", ""fundraise""]",Kayla,Mullen
2309,2020-05-22T16:28:55.480885,South Ruthport,CA,25000,"[""endangered species""]",841,"[""volunteer"", ""donate""]",Paul,Thompson
2310,2025-01-01T01:31:15.987122,South Kellyton,GA,75000,"[""consumer protection""]",1338,"[""fundraise""]",Thomas,Sanders
2311,2025-05-01T19:31:31.682331,Michaeltown,MA,50000,"[""medical research"", ""scientific research"", ""nature""]",2489,"[""fundraise"", ""donate""]",Teresa,Davidson
2312,2021-10-11T19:48:16.124726,South Shirleyview,TX,100000,"[""wildlife"", ""international development""]",3931,"[""advocacy"", ""donate""]",Amy,Byrd
2313,2025-09-12T03:54:41.470738,East Michelle,OH,25000,"[""disability rights""]",443,"[""volunteer""]",Nicholas,Gonzalez
2314,2021-11-02T22:48:48.604819,Lake Jeffshire,GA,50000,"[""endangered species"", ""botanical gardens"", ""ocean conservation""]",1442,"[""advocacy"", ""fundraise""]",Michael,Johnson
2315,2020-07-07T08:17:48.247799,Kellyview,NY,100000,"[""journalism""]",4734,"[""advocacy""]",Andrea,Gonzales
2316,2022-08-18T12:46:15.982150,South Brendanton,NY,100000,"[""environmental law"", ""veteran affairs"", ""immigrant services""]",4914,"[""volunteer"", ""fundraise""]",Charles,Davila
2317,2023-03-23T18:39:09.996498,Sandrashire,FL,75000,"[""veteran affairs"", ""marine conservation"", ""economic development""]",1336,"[""donate""]",Michael,Davis
2318,2021-02-09T18:26:10.231717,North Frederick,WA,150000,"[""endangered species"", ""poverty""]",3174,"[""fundraise"", ""volunteer""]",Michelle,Martinez
2319,2021-05-23T14:34:14.582176,North Justinfort,TX,75000,"[""housing"", ""economic development"", ""immigrant services""]",3420,"[""fundraise""]",Joseph,Hodge
2320,2020-02-29T17:15:46.791177,Baileystad,GA,50000,"[""reforestation""]",2308,"[""advocacy""]",Cody,Herring
2321,2020-04-26T07:32:04.731821,West Heidi,NY,100000,"[""housing"", ""poverty"", ""culture""]",3358,"[""volunteer"", ""donate""]",Karen,Floyd
2322,2021-08-06T21:57:42.147510,East Alicia,NC,75000,"[""marine conservation"", ""sustainable agriculture"", ""human rights""]",1088,"[""fundraise"", ""advocacy""]",Whitney,Smith
2323,2022-04-03T09:51:16.932749,Port Sandra,FL,50000,"[""medical research""]",1877,"[""donate"", ""fundraise""]",Sean,Rodriguez
2324,2023-12-31T05:32:00.524613,Lawrenceborough,FL,150000,"[""botanical gardens""]",1972,"[""donate""]",Brittany,Decker
2325,2025-02-10T02:16:52.188862,West Jessica,MA,50000,"[""veteran affairs"", ""endangered species""]",1487,"[""fundraise""]",Eric,Martinez
2326,2020-09-15T21:21:47.855009,West Jillian,TX,25000,"[""education"", ""legal aid"", ""environmental justice""]",1022,"[""fundraise"", ""advocacy""]",Deborah,Martinez
2327,2021-04-24T08:08:35.401945,New Josechester,WA,150000,"[""immigrant services"", ""women's empowerment""]",5968,"[""volunteer""]",Angela,Bernard
2328,2025-08-20T04:51:23.069633,New John,NC,100000,"[""wildlife"", ""peacebuilding"", ""journalism""]",2590,"[""donate""]",Brendan,Wells
2329,2021-03-01T01:40:50.322019,Brandonchester,OH,50000,"[""environmental justice""]",923,"[""advocacy"", ""donate""]",Travis,Freeman
2330,2020-09-05T15:18:20.097545,Brittanyfurt,FL,250000,"[""volunteerism"", ""education"", ""environment""]",3469,"[""volunteer"", ""donate""]",Travis,Stanley
2331,2024-08-12T19:42:17.666905,Port Nicholas,NC,100000,"[""community development""]",1104,"[""advocacy"", ""volunteer""]",Katherine,Luna
2332,2024-09-04T10:38:19.864861,New Lisa,OH,25000,"[""journalism"", ""animals"", ""immigrant services""]",730,"[""advocacy""]",Dennis,Jackson
2333,2022-08-28T07:42:25.566880,Alexismouth,FL,250000,"[""animals"", ""financial literacy"", ""civic engagement""]",3089,"[""donate""]",Jessica,Davis
2334,2023-11-16T15:11:00.706090,Hernandezstad,TX,50000,"[""river conservation"", ""poverty""]",2325,"[""fundraise"", ""volunteer""]",Kathleen,Vasquez
2335,2023-09-20T04:07:26.765182,New Aprilville,TX,75000,"[""disability rights"", ""park stewardship""]",1348,"[""donate""]",Austin,Chavez
2336,2023-01-04T22:39:38.314078,Bishopfort,WA,50000,"[""environmental law""]",2468,"[""volunteer""]",Amanda,Young
2337,2022-08-24T00:21:25.853979,Port John,NC,75000,"[""scientific research""]",752,"[""fundraise"", ""volunteer""]",Philip,Thompson
2338,2023-01-11T15:03:17.421211,West Kristishire,NC,250000,"[""river conservation""]",2592,"[""fundraise"", ""advocacy""]",Kathy,Ritter
2339,2025-01-11T20:21:52.461382,Deborahberg,NY,250000,"[""immigrant services""]",6557,"[""fundraise"", ""advocacy""]",Joseph,Miller
2340,2020-06-10T12:24:21.520818,South John,NC,150000,"[""public broadcasting"", ""endangered species""]",4476,"[""fundraise"", ""donate""]",Seth,Lee
2341,2022-11-25T19:55:19.075700,Robertborough,NY,250000,"[""veteran affairs"", ""endangered species"", ""criminal justice reform""]",7048,"[""volunteer""]",Stephanie,Blair
2342,2022-04-17T21:40:03.520498,Port Angelaview,TX,50000,"[""environmental justice"", ""veteran affairs""]",603,"[""donate"", ""volunteer""]",Mary,Small
2343,2023-06-10T20:48:52.250573,West Lori,TX,250000,"[""journalism""]",4921,"[""fundraise""]",Kristin,Collins
2344,2024-09-23T21:33:07.472644,Michaelmouth,MA,250000,"[""nature"", ""environmental justice""]",11387,"[""volunteer"", ""fundraise""]",Erik,Williamson
2345,2025-01-14T20:31:48.407280,Lake Samantha,OH,250000,"[""environmental law""]",4285,"[""donate"", ""volunteer""]",Christina,Baker
2346,2024-04-28T13:24:09.231448,Gainesview,NC,100000,"[""reforestation"", ""social justice""]",4698,"[""donate""]",Susan,Robinson
2347,2025-06-22T17:24:08.200837,Amyfort,WA,100000,"[""animals""]",1195,"[""volunteer""]",Andrew,Collins
2348,2021-03-25T01:30:54.918245,New Anthonymouth,TX,150000,"[""economic development""]",6742,"[""fundraise""]",Stephen,Lopez
2349,2024-07-29T03:02:04.996904,Cindyfort,FL,150000,"[""civic engagement"", ""pollinator protection""]",2912,"[""fundraise"", ""donate""]",Stephen,Hebert
2350,2023-03-17T08:34:39.303753,Port Josephport,GA,150000,"[""technology access"", ""women's empowerment""]",6291,"[""volunteer""]",Sergio,Braun
2351,2023-10-25T20:27:51.292869,South Eric,WA,25000,"[""historic preservation"", ""culture"", ""botanical gardens""]",774,"[""donate""]",Robert,Escobar
2352,2023-11-26T05:31:44.045037,West Kelly,OH,25000,"[""public broadcasting"", ""poverty""]",975,"[""donate""]",Patricia,Mullen
2353,2021-09-14T23:53:04.808298,Villaview,TX,75000,"[""historic preservation"", ""housing""]",1966,"[""volunteer""]",Joseph,Nicholson
2354,2022-05-28T17:56:17.263263,New Kylemouth,MA,50000,"[""river conservation""]",1713,"[""fundraise""]",Matthew,Morris
2355,2023-05-22T18:48:36.978419,East Markport,FL,75000,"[""historic preservation"", ""health"", ""wildlife""]",2620,"[""fundraise"", ""advocacy""]",Eric,Bass
2356,2025-08-07T02:27:03.902395,Lake Brendaland,TX,50000,"[""scientific research""]",718,"[""volunteer""]",Tracy,Diaz
2357,2022-07-01T01:02:21.421508,Thompsonbury,IL,250000,"[""climate""]",4611,"[""advocacy"", ""fundraise""]",Alisha,Hampton
2358,2023-12-18T13:30:24.057167,Coreystad,NY,75000,"[""peacebuilding"", ""medical research""]",2948,"[""volunteer""]",Betty,Johnson
2359,2023-12-04T10:00:03.255559,Port Christopherview,WA,150000,"[""disability rights"", ""journalism""]",7140,"[""advocacy"", ""fundraise""]",Kent,Davis
2360,2020-09-22T02:30:22.256554,Smithshire,MA,50000,"[""sustainable agriculture"", ""peacebuilding"", ""criminal justice reform""]",542,"[""advocacy"", ""fundraise""]",Catherine,Brown
2361,2021-05-19T04:53:32.930007,Terrihaven,CA,25000,"[""community development"", ""nature"", ""technology access""]",1002,"[""volunteer""]",Renee,Ingram
2362,2021-11-06T12:44:35.932117,Yangport,CA,75000,"[""journalism"", ""climate"", ""youth developmenthabitat restoration""]",846,"[""volunteer""]",Alexandra,Holder
2363,2025-08-20T11:08:51.673911,New Suzannetown,GA,25000,"[""social justice"", ""wildlife""]",1098,"[""donate""]",Bradley,Huynh
2364,2020-11-12T01:12:16.900611,Morrowton,TX,150000,"[""volunteerism""]",3853,"[""fundraise"", ""advocacy""]",Troy,Williams
2365,2023-03-14T03:08:05.899364,Robinsontown,FL,150000,"[""social justice""]",4660,"[""fundraise""]",Charles,Smith
2366,2023-10-14T17:13:03.255202,West Annette,GA,50000,"[""arts"", ""legal aid"", ""disability rights""]",1017,"[""advocacy"", ""fundraise""]",Darlene,Evans
2367,2022-04-04T15:15:36.372524,Edwardstad,GA,250000,"[""arts"", ""biodiversity""]",4697,"[""fundraise"", ""advocacy""]",Fernando,Baker
2368,2024-09-26T16:32:53.283023,Randallchester,WA,50000,"[""wildlife"", ""workforce development"", ""biodiversity""]",1885,"[""advocacy""]",Jonathon,Moss
2369,2025-06-02T13:54:55.981472,East Briannaburgh,MA,25000,"[""legal aid"", ""health"", ""peacebuilding""]",695,"[""fundraise"", ""advocacy""]",William,Stevens
2370,2022-12-10T11:36:28.572701,East Devon,MA,50000,"[""legal aid"", ""women's empowerment""]",1567,"[""volunteer"", ""donate""]",Michael,Davis
2371,2025-07-15T22:36:46.023448,Stephenville,TX,250000,"[""civic engagement""]",9772,"[""volunteer""]",Kevin,Woods
2372,2022-02-26T03:38:06.701000,Davidfurt,GA,50000,"[""land trust"", ""reforestation"", ""workforce development""]",744,"[""advocacy"", ""volunteer""]",David,Bailey
2373,2021-05-14T19:48:15.965376,East Alishaview,NC,25000,"[""nature""]",728,"[""donate"", ""fundraise""]",Lawrence,Morales
2374,2023-01-14T07:31:48.308119,Christophershire,OH,100000,"[""endangered species""]",1410,"[""advocacy"", ""donate""]",Marie,Lowe
2375,2025-02-23T21:26:45.735721,Fletchermouth,NC,150000,"[""disaster relief""]",3034,"[""donate"", ""fundraise""]",Brenda,White
2376,2025-02-01T02:35:39.575540,Richardbury,TX,100000,"[""environment"", ""journalism"", ""culture""]",2607,"[""advocacy"", ""donate""]",Fernando,Johnson
2377,2022-09-29T12:51:21.463353,Port Matthew,GA,250000,"[""technology access"", ""journalism""]",10162,"[""fundraise"", ""volunteer""]",Lisa,Gould
2378,2020-09-15T14:44:02.580722,Nortonborough,NY,75000,"[""medical research"", ""sustainable agriculture"", ""scientific research""]",791,"[""volunteer"", ""donate""]",Amber,Forbes
2379,2020-04-11T00:46:00.421002,Osbornemouth,FL,250000,"[""public broadcasting"", ""animals""]",4528,"[""advocacy"", ""donate""]",Jeffrey,Ortega
2380,2020-12-30T20:54:10.168021,New Michellefort,OH,250000,"[""culture""]",10751,"[""fundraise""]",Connor,Jordan
2381,2020-01-07T04:03:12.484270,North Gina,GA,75000,"[""legal aid""]",3519,"[""fundraise"", ""volunteer""]",Levi,Whitaker
2382,2025-06-04T18:05:16.528970,Williamsberg,WA,150000,"[""housing"", ""refugee assistance"", ""mental health""]",2564,"[""advocacy""]",Sean,Wells
2383,2022-09-28T00:50:36.924035,South Barbara,TX,50000,"[""sustainable agriculture"", ""pollinator protection"", ""public policy""]",1164,"[""donate""]",Eric,Chavez
2384,2021-10-02T08:17:44.299921,North James,TX,25000,"[""botanical gardens""]",921,"[""volunteer"", ""fundraise""]",Joseph,Dunn
2385,2025-06-28T12:36:00.248832,Kingburgh,TX,75000,"[""senior services"", ""climate"", ""workforce development""]",2544,"[""volunteer""]",Jonathan,Ortiz
2386,2025-01-02T22:56:28.699347,Port Laurahaven,OH,250000,"[""park stewardship""]",12139,"[""advocacy""]",Sandra,Watson
2387,2024-04-11T03:32:24.717291,South Tara,WA,75000,"[""reforestation"", ""senior services"", ""economic development""]",3591,"[""donate"", ""volunteer""]",Karen,Conley
2388,2022-04-25T15:43:13.533781,Port Pamelaton,NC,250000,"[""international development""]",8806,"[""volunteer"", ""donate""]",Russell,Ferguson
2389,2023-04-06T17:12:03.612307,Woodardland,WA,25000,"[""housing"", ""pollinator protection""]",343,"[""donate""]",Luke,Jenkins
2390,2022-04-12T14:11:08.209241,Whiteborough,WA,75000,"[""community development"", ""river conservation""]",3153,"[""fundraise"", ""donate""]",Samantha,Nunez
2391,2024-07-14T22:56:23.484495,Port Christopher,CA,250000,"[""community development""]",3727,"[""advocacy""]",Rachel,Sullivan
2392,2025-06-15T17:45:53.845706,Davidhaven,NY,75000,"[""community development"", ""financial literacy"", ""biodiversity""]",3579,"[""volunteer""]",Jesse,Ferrell
2393,2025-09-10T16:28:30.177326,Onealbury,CA,25000,"[""technology access"", ""pollinator protection""]",508,"[""volunteer"", ""fundraise""]",Rebecca,Schultz
2394,2024-03-15T21:06:12.996563,East Judith,NC,75000,"[""financial literacy""]",1591,"[""advocacy""]",Jessica,Juarez
2395,2021-03-02T14:27:18.670430,Reyeschester,NY,150000,"[""workforce development"", ""marine conservation"", ""park stewardship""]",7215,"[""donate"", ""fundraise""]",Anthony,Allison
2396,2020-08-02T02:47:30.825605,East Kevin,CA,100000,"[""journalism"", ""legal aid""]",3995,"[""donate"", ""fundraise""]",Karen,Kennedy
2397,2022-04-27T19:09:01.696085,Port Patriciabury,CA,25000,"[""peacebuilding"", ""land trust"", ""veteran affairs""]",766,"[""volunteer"", ""fundraise""]",Mark,Fields
2398,2023-11-01T17:12:31.680304,Ruizfurt,IL,25000,"[""disaster relief"", ""pollinator protection""]",297,"[""fundraise"", ""advocacy""]",Kayla,Wolf
2399,2023-10-13T12:50:56.758631,Jessicaview,NY,250000,"[""climate""]",5318,"[""volunteer""]",Mary,Shah
2400,2022-02-24T20:36:23.400350,West Daniel,NC,25000,"[""civic engagement"", ""journalism"", ""community development""]",989,"[""volunteer""]",Christopher,Duran
2401,2024-03-06T12:18:27.249124,New Josephville,NC,150000,"[""social justice"", ""disability rights"", ""endangered species""]",5980,"[""donate"", ""advocacy""]",Anthony,Lewis
2402,2020-11-29T11:02:43.044212,New Heatherland,WA,25000,"[""human rights""]",969,"[""fundraise"", ""volunteer""]",Brian,Blackburn
2403,2024-06-09T11:49:09.112345,Lake Jody,TX,100000,"[""sustainable agriculture"", ""women's empowerment"", ""land trust""]",1776,"[""advocacy""]",Adam,Freeman
2404,2023-02-24T18:18:23.622932,Alexbury,CA,250000,"[""legal aid"", ""social justice"", ""public policy""]",6704,"[""advocacy""]",Becky,Wilcox
2405,2020-10-02T04:33:59.606469,Sarachester,GA,75000,"[""women's empowerment""]",2977,"[""fundraise"", ""donate""]",Kelly,Deleon
2406,2021-08-09T18:53:06.260604,Port Tammystad,WA,75000,"[""botanical gardens"", ""mental health""]",773,"[""fundraise""]",Stacey,Howe
2407,2021-09-05T06:28:15.730043,South Bradleyfurt,CA,100000,"[""public broadcasting"", ""economic development"", ""housing""]",1490,"[""donate""]",Pam,Jordan
2408,2022-02-16T23:30:38.167413,South Charles,GA,250000,"[""criminal justice reform"", ""youth developmenthabitat restoration""]",6853,"[""fundraise"", ""donate""]",Stephen,Underwood
2409,2021-03-07T06:31:17.953301,Boyleview,OH,100000,"[""veteran affairs"", ""criminal justice reform"", ""journalism""]",3007,"[""fundraise""]",Tammy,Lester
2410,2022-03-10T17:12:32.874843,South Pamelahaven,NY,50000,"[""technology access"", ""social justice""]",2028,"[""fundraise"", ""volunteer""]",Leslie,Hernandez
2411,2021-02-02T12:46:11.469632,East Jennifer,CA,250000,"[""education"", ""reforestation"", ""workforce development""]",12456,"[""fundraise"", ""volunteer""]",Susan,Browning
2412,2025-08-21T23:42:15.048309,Lake Steve,TX,100000,"[""marine conservation"", ""economic development""]",4242,"[""donate""]",Sharon,Johnson
2413,2024-11-19T23:00:25.302282,Fernandezberg,OH,100000,"[""wildlife"", ""criminal justice reform""]",3761,"[""advocacy"", ""volunteer""]",Kyle,Galvan
2414,2022-10-20T22:53:31.820805,Port Angelaburgh,OH,150000,"[""endangered species"", ""marine conservation""]",3178,"[""fundraise""]",David,Mullins
2415,2022-10-23T01:10:13.965920,Jonesburgh,TX,75000,"[""ocean conservation""]",3724,"[""donate"", ""advocacy""]",Lisa,Carr
2416,2022-05-03T06:33:39.535435,Gilbertfort,GA,250000,"[""workforce development""]",8793,"[""volunteer""]",Samantha,Solis
2417,2023-07-03T04:45:24.364778,Andrewville,TX,250000,"[""sustainable agriculture""]",9253,"[""fundraise"", ""advocacy""]",Michele,Carpenter
2418,2025-01-27T18:34:37.805182,South Denise,MA,50000,"[""volunteerism"", ""environmental justice""]",2069,"[""fundraise"", ""advocacy""]",Tara,Lopez
2419,2023-05-30T00:52:33.800525,Lake Erinshire,CA,25000,"[""youth developmenthabitat restoration"", ""animals""]",913,"[""fundraise"", ""advocacy""]",Vanessa,Perez
